,Precio,Precio,Precio,Precio
AIIDIJJJ,,727.4556973987351,,
AIIDJAAA,364.30400109780595,693.6482103426944,,
AIIDJAAD,1140.80934177994,1005.5884303318954,,
AIIDJAAI,1010.9223847966199,821.3441847784248,,
AIIDJAAJ,,1450.180827685114,,
AIIDJADA,,842.5975616027314,,
AIIDJADD,,908.0074883115398,,
AIIDJADI,,1203.6264708532537,,
AIIDJADJ,,528.9288482675288,,
AIIDJAIA,,979.4843127299685,,
AIIDJAID,,1044.2709747507029,,
AIIDJAII,,909.3302529627114,,
AIIDJAIJ,,1431.4000607254638,,
AIIDJAJA,,615.9244254760085,,
AIIDJAJD,,675.6164973190722,,
AIIDJAJI,,913.7627342241279,,
AIIDJAJJ,,1298.9695443724302,,
AIIDJDAA,,1179.2312270942198,,
AIIDJDAD,,1251.313262679353,,
AIIDJDAI,,1032.0541610331022,,
AIIDJDAJ,,1659.80164674541,,
AIIDJDDA,,1085.322503976295,,
AIIDJDDD,,818.2322722220205,,
AIIDJDDI,134.043695847565,917.5597645663263,,
AIIDJDDJ,621.183745931194,1427.781033649053,,
AIIDJDIA,,1282.781875769646,,
AIIDJDID,,936.9022484471218,,
AIIDJDII,,970.8580266100145,,
AIIDJDIJ,,1156.831801018049,,
AIIDJDJA,,108.61156636350101,,
AIIDJDJD,,576.5895360518867,,
AIIDJDJI,,1187.5859205492159,,
AIIDJDJJ,,1093.4466793667466,,
AIIDJIAA,,853.2028049873963,,
AIIDJIAD,,775.0695281486394,,
AIIDJIAI,,586.4009558163858,,
AIIDJIAJ,1164.4310908345599,553.409717701111,,
AIIDJIDA,,1129.6752629469847,,
AIIDJIDD,,900.1123346385825,,
AIIDJIDI,,907.0976657118015,,
AIIDJIDJ,,636.9729309745243,,
AIIDJIIA,,1060.147669449944,,
AIIDJIID,,1132.840243420814,,
AIIDJIII,,936.5754036276138,,
AIIDJIIJ,,1424.3181296937346,,
AIIDJIJA,,1303.295669252383,,
AIIDJIJD,,790.4946685751961,,
AIIDJIJI,,896.0416410499987,,
AIIDJIJJ,,593.5145570117099,,
AIIDJJAA,,1554.9276645371617,,
AIIDJJAD,,1200.3002938520497,,
AIIDJJAI,,2458.39503064808,,
AIIDJJAJ,,1428.110640999304,,
AIIDJJDA,,1217.3993856805096,,
AIIDJJDD,,1049.962296807278,,
AIIDJJIA,,856.7825223491691,,
AIIDJJID,,772.9803467313076,,
AIIDJJII,,1370.6532641116512,,
AIIDJJIJ,,1007.6287430093265,,
AIIDJJJI,,1047.5438721463427,,
AIIDJJJJ,,1660.68467656718,,
AIIIAAAA,204.06124390927846,1373.4843538503749,,
AIIIAAAD,880.4322609484976,1104.7955260140384,,
AIIIAAAI,653.586203878174,1142.317129453671,,
AIIIAAAJ,983.240061968637,1095.3288514131007,,
AIIIAADA,782.5792615043989,1122.7145348695374,,
AIIIAADD,718.2747762969846,946.1057866961193,,
AIIIAADI,621.6743801420936,944.5112277945448,,
AIIIAADJ,1411.60282140524,738.4816512127649,,
AIIIAAIA,1028.818728642988,1013.5667178995329,,
AIIIAAID,986.2439006196971,654.3025518245474,,
AIIIAAII,1151.5375957756103,1177.2982079550115,,
AIIIAAIJ,1419.479951114545,875.2291811460587,,
AIIIAAJA,1914.9471046374601,1150.7788164723192,,
AIIIAAJD,,1239.378834381238,,
AIIIAAJI,768.375556581409,1117.2449147125735,,
AIIIAAJJ,,2018.1043895610999,,
AIIIADAA,919.145922025153,1097.938911863623,,
AIIIADAD,1176.5442697143976,932.99258078771,,
AIIIADAI,418.765971040368,1150.1929257727609,,
AIIIADAJ,-0.7019449869410439,786.0841718490365,,
AIIIADDA,1644.2116136140733,946.8231401027733,,
AIIIADDD,706.023116860878,1160.0318737419238,,
AIIIADDI,696.6894433507828,1098.8678388777469,,
AIIIADDJ,1000.981991497241,1401.3854375558433,,
AIIIADIA,1053.74583501409,1062.6994189000993,,
AIIIADID,1188.1214691069501,1076.5559219691786,,
AIIIADII,1390.94169919406,1037.2977023922713,,
AIIIADIJ,,994.6476589526653,,
AIIIADJA,,1097.5988923187685,,
AIIIADJD,,747.3001492451622,,
AIIIADJI,,999.5269571310354,,
AIIIADJJ,,892.9356945867894,,
AIIIAIAA,1061.9888979590862,1024.2254185200566,,
AIIIAIAD,746.0404389519351,942.7500844310072,,
AIIIAIAI,98.7608416284968,937.9896798765271,,
AIIIAIAJ,1231.10045592033,632.9694834306861,,
AIIIAIDA,1408.86450018463,919.398519221939,,
AIIIAIDD,1096.4126287559436,877.1035069123618,,
AIIIAIDI,1247.04275352573,990.2050003136682,,
AIIIAIDJ,898.8320039388451,1469.6467759476755,,
AIIIAIIA,90.28623558543651,1095.054860843129,,
AIIIAIID,,956.8451897047781,,
AIIIAIII,963.946780712834,763.712544386519,,
AIIIAIIJ,99.4853571832335,1087.0968522910998,,
AIIIAIJA,1785.1913675470498,926.4360349420494,,
AIIIAIJD,970.2599820709739,1041.7500879013417,,
AIIIAIJI,,952.5489434265055,,
AIIIAIJJ,,1006.86606063173,,
AIIIAJAA,1593.8577741508834,933.6002157074765,,
AIIIAJAD,946.776257773634,695.5014050023208,,
AIIIAJAI,,1301.773368743588,,
AIIIAJAJ,,1121.272285774519,,
AIIIAJDA,173.40285421692502,1292.2179677186095,,
AIIIAJDD,1117.74248668969,1417.316181358136,,
AIIIAJDI,,890.699402581012,,
AIIIAJDJ,-14.0640930096781,816.634587331421,,
AIIIAJIA,108.4043080697005,994.4574331499489,,
AIIIAJID,861.3380948500993,864.7205067585013,,
AIIIAJII,1593.44903437124,937.7306012528077,,
AIIIAJIJ,874.5491792140755,1131.99183727484,,
AIIIAJJA,1146.1749793384195,771.6848318017157,,
AIIIAJJD,,733.1356515199756,,
AIIIAJJI,1090.831354999605,858.4345021644885,,
AIIIAJJJ,,1558.62739410694,,
AIIIDAAA,1139.34038746229,924.4309692811639,,
AIIIDAAD,,961.7226012311526,,
AIIIDAAI,830.6578026970257,1030.372955167647,,
AIIIDAAJ,,1005.2181705314493,,
AIIIDADA,502.9739194781395,922.8288528398318,,
AIIIDADD,,1030.3112323742384,,
AIIIDADI,,862.9877873429007,,
AIIIDADJ,747.033071459676,769.9707627353305,,
AIIIDAIA,,954.9194611018913,,
AIIIDAID,1821.8836347382,1064.0844495694655,,
AIIIDAII,1026.9050131670995,1109.9555161724404,,
AIIIDAIJ,,961.5399709613887,,
AIIIDAJA,1138.431904312222,885.5130486540542,,
AIIIDAJD,152.806693464231,1084.1642776673918,,
AIIIDAJI,,1073.8482256734633,,
AIIIDAJJ,1239.73012263733,934.3330916534604,,
AIIIDDAA,789.1832292741789,1084.0254140369964,,
AIIIDDAD,1266.50536798101,1006.0143882212238,,
AIIIDDAI,1595.710988694015,930.5354179351046,,
AIIIDDAJ,-68.5524622087737,912.1739901756605,,
AIIIDDDA,1515.10894355134,1046.2173088603527,,
AIIIDDDD,1056.01550771351,705.326145209505,,
AIIIDDDI,1263.88627098349,1022.5850474688767,,
AIIIDDDJ,,859.1249861374297,,
AIIIDDIA,700.0170962641071,991.6202218508876,,
AIIIDDID,1794.49785374982,915.2494864911157,,
AIIIDDII,966.350069395006,1090.542413108702,,
AIIIDDIJ,,1114.3028417768633,,
AIIIDDJA,,969.5245984803521,,
AIIIDDJD,,1265.1760342752455,,
AIIIDDJI,,905.592147773196,,
AIIIDDJJ,,1337.095155214308,,
AIIIDIAA,803.396987780439,1063.3419326004641,,
AIIIDIAD,1140.573438148646,1048.2386952577633,,
AIIIDIAI,,969.6606926163782,,
AIIIDIAJ,122.543020836553,1301.8118408540627,,
AIIIDIDA,,1087.9252540473885,,
AIIIDIDD,1033.40636946005,1114.7965740751242,,
AIIIDIDI,,783.3364353092916,,
AIIIDIDJ,,1145.9986926792012,,
AIIIDIIA,1211.03078080495,1071.4887975194658,,
AIIIDIID,1292.44970554689,967.5644219464654,,
AIIIDIII,770.2204120538721,1110.498187521942,,
AIIIDIIJ,,968.8227803209352,,
AIIIDIJA,,968.7389529271614,,
AIIIDIJD,,762.7046585589002,,
AIIIDIJI,,1049.766001899899,,
AIIIDIJJ,,1125.17124039799,,
AIIIDJAA,,1410.7823769593638,,
AIIIDJAD,,972.9421976836013,,
AIIIDJAI,,1076.337663587102,,
AIIIDJAJ,,1331.8173495292945,,
AIIIDJDA,,1181.267347223129,,
AIIIDJDD,,1110.5657999383202,,
AIIIDJDI,,1257.5966240960947,,
AIIIDJDJ,,900.9704744280045,,
AIIIDJIA,694.4609758676739,977.9808236898581,,
AIIIDJID,,1144.8853246239544,,
AIIIDJII,,714.9101163822108,,
AIIIDJIJ,,923.8280397743697,,
AIIIDJJA,,935.3869460665865,,
AIIIDJJD,,1100.1895876015062,,
AIIIDJJI,,847.104747104958,,
AIIIDJJJ,,791.8927083620099,,
AIIIIAAA,967.224724734401,916.4135345627425,,
AIIIIAAD,1326.5722696410348,1069.622395230987,,
AIIIIAAI,323.95903484707503,1035.8789968976712,,
AIIIIAAJ,,978.6530243466993,,
AIIIIADA,1768.2355020225,986.622790736032,,
AIIIIADD,1263.7039666746073,816.3941247931248,,
AIIIIADI,,976.0012189576315,,
AIIIIADJ,956.9071798945364,921.6330308108835,,
AIIIIAIA,847.9134187487358,813.698772430676,,
AIIIIAID,1210.187492295183,923.838307104216,,
AIIIIAII,898.4684499755589,1243.8738074290115,,
AIIIIAIJ,,887.066407428888,,
AIIIIAJA,,907.0504706256689,,
AIIIIAJD,1782.83397599992,1225.0217065315433,,
AIIIIAJI,-116.604748961256,508.865788096271,,
AIIIIAJJ,,1969.29745486435,,
AIIIIDAA,,967.9782565161398,,
AIIIIDAD,1622.13462375408,1156.1186761669794,,
AIIIIDAI,927.6812856778299,1015.2105847913659,,
AIIIIDAJ,912.1214628425771,1396.6022767972497,,
AIIIIDDA,134.403781160477,920.8630735313928,,
AIIIIDDD,1041.0825867757612,1007.6558397719484,,
AIIIIDDI,334.107333937523,1073.934770522325,,
AIIIIDDJ,,832.9394121785786,,
AIIIIDIA,1071.0681331703,1043.7582867653555,,
AIIIIDID,1206.40875834746,825.7974963616188,,
AIIIIDII,1440.49081407706,1019.1716925347871,,
AIIIIDIJ,,1234.3837238786018,,
AIIIIDJA,,1069.3859381987752,,
AIIIIDJD,,919.8531836294122,,
AIIIIDJI,170.231256969791,1019.4879603824562,,
AIIIIDJJ,,561.2695598664916,,
AIIIIIAA,,1103.37215129733,,
AIIIIIAD,,934.5196825082812,,
AIIIIIAI,,856.5810871168934,,
AIIIIIAJ,,580.4343372797274,,
AIIIIIDA,,919.9543814258842,,
AIIIIIDD,,770.1546849777591,,
AIIIIIDI,,1123.7093068268332,,
AIIIIIDJ,,1101.4713496212566,,
AIIIIIIA,,958.7169126170056,,
AIIIIIID,,829.9511100377333,,
AIIIIIII,,866.5668615622784,,
AIIIIIIJ,,985.293773238784,,
AIIIIIJA,875.92002563764,1126.2869228946022,,
AIIIIIJD,522.4682605059763,1162.6944751229125,,
AIIIIIJI,,1132.4407908548606,,
AIIIIIJJ,,1274.5474753013573,,
AIIIIJAA,968.368011888967,981.3117406193395,,
AIIIIJAD,,1156.8604018421725,,
AIIIIJAI,1203.66296844034,667.4960959530019,,
AIIIIJAJ,,814.006051076883,,
AIIIIJDA,548.674848883651,1418.231448930666,,
AIIIIJDD,,2228.6764983255703,,
AIIIIJDI,,1239.4869001807074,,
AIIIIJDJ,2115.95761443333,767.9868503979546,,
AIIIIJIA,,633.9613753770503,,
AIIIIJID,,1091.185347068637,,
AIIIIJII,,1096.2268020305496,,
AIIIIJIJ,,1411.6805565546058,,
AIIIIJJA,,533.9054665127474,,
AIIIIJJD,,1308.5035086857474,,
AIIIIJJI,,1050.5205122798889,,
AIIIIJJJ,,931.4709151583974,,
AIIIJAAA,,1292.3340455128935,,
AIIIJAAD,,775.724368387625,,
AIIIJAAI,,1082.253634931982,,
AIIIJAAJ,,1343.1433257685806,,
AIIIJADA,,1328.0667087475101,,
AIIIJADD,,979.2369423271809,,
AIIIJADI,,616.944895272615,,
AIIIJADJ,,1593.0761945693,,
AIIIJAIA,,956.9122516497624,,
AIIIJAID,,732.8069883072244,,
AIIIJAII,,1092.0840378372711,,
AIIIJAJA,,1495.43866502675,,
AIIIJAJD,,1433.12426267896,,
AIIIJAJI,,1289.90856213961,,
AIIIJDAA,,443.11571945515533,,
AIIIJDAD,,811.4426022056249,,
AIIIJDAI,,1111.5944011000756,,
AIIIJDAJ,,1055.1417836805167,,
AIIIJDDA,,1055.79507552961,,
AIIIJDDD,,922.3119538195813,,
AIIIJDDI,,764.4262224679983,,
AIIIJDDJ,,1197.289014576,,
AIIIJDIA,,842.4639712922517,,
AIIIJDID,,1277.7888654485655,,
AIIIJDII,,1060.0859896309282,,
AIIIJDIJ,,768.26858450665,,
AIIIJDJI,,363.406553066115,,
AIIIJDJJ,,1312.09159465984,,
AIIIJIAA,,1137.783274019418,,
AIIIJIAD,,882.2138473787454,,
AIIIJIAI,,1163.6926637609524,,
AIIIJIAJ,,1383.9952546353281,,
AIIIJIDA,,955.3604460730006,,
AIIIJIDD,,802.4205682815976,,
AIIIJIDI,,2541.77895861867,,
AIIIJIIA,,1096.647493569245,,
AIIIJIID,,812.4773174250683,,
AIIIJIII,,860.2998219521925,,
AIIIJIJA,,721.0524024675642,,
AIIIJIJD,,1288.9573159570011,,
AIIIJIJI,,2394.4333871999997,,
AIIIJJAA,,1282.91070803464,,
AIIIJJAD,,1729.4085450266598,,
AIIIJJDA,,1598.36828480012,,
AIIJAAAA,,911.4738474193935,,
AIIJAAAD,,686.3102932396138,,
AIIJAAAI,,1178.792318344238,,
AIIJAAAJ,,1140.5532945737193,,
AIIJAADA,,1374.386569161329,,
AIIJAADD,,868.0902072506265,,
AIIJAADI,,1066.3993645240314,,
AIIJAADJ,,1065.5894821829684,,
AIIJAAIA,,633.244070332423,,
AIIJAAID,,953.2561728214653,,
AIIJAAII,,1145.353666994412,,
AIIJAAIJ,,761.7246958592112,,
AIIJAAJA,,947.7085954980455,,
AIIJAAJD,,973.8160309533432,,
AIIJAAJI,,-107.18502214926669,,
AIIJADAA,,962.6722636670621,,
AIIJADAD,,583.242323505032,,
AIIJADAI,,1414.270008950571,,
AIIJADDA,1508.28896068225,1161.4955843948499,,
AIIJADDD,,1226.4115370278641,,
AIIJADDI,,1020.1683936895594,,
AIIJADDJ,,828.2013994117224,,
AIIJADIA,874.4994727386779,1248.896652502354,,
AIIJADID,,1116.8326498636013,,
AIIJADII,,877.1499791844944,,
AIIJADIJ,,1044.0098969581513,,
AIIJADJD,,1295.5214975125293,,
AIIJADJI,,1037.7276612794988,,
AIIJADJJ,,980.526224456367,,
AIIJAIAA,,895.7616276898868,,
AIIJAIAD,,677.2912783662186,,
AIIJAIAI,,864.3566734412002,,
AIIJAIAJ,,975.3429423944802,,
AIIJAIDA,158.596765588749,933.7838873901169,,
AIIJAIDD,,846.3034087944585,,
AIIJAIDI,,1266.427698552325,,
AIIJAIDJ,,1258.3872295016652,,
AIIJAIIA,,1163.582462400803,,
AIIJAIID,,1116.9008018260963,,
AIIJAIII,,688.3676828306704,,
AIIJAIIJ,,1244.98857728896,,
AIIJAIJA,,1192.4406234011788,,
AIIJAIJD,,1378.4083059697043,,
AIIJAIJI,,851.2916720109217,,
AIIJAJAA,,564.0266399330895,,
AIIJAJAD,,1037.7944904634157,,
AIIJAJAI,,864.6800592235107,,
AIIJAJAJ,,1645.4531254474252,,
AIIJAJDA,,817.7627162339777,,
AIIJAJDD,,1026.6883580035883,,
AIIJAJDI,,675.456133723977,,
AIIJAJDJ,,1562.6212932135502,,
AIIJAJIA,,270.487289887651,,
AIIJAJID,,1095.084563775423,,
AIIJAJII,,1208.745571200699,,
AIIJAJJA,,865.9070440743141,,
AIIJDAAA,,827.281033210314,,
AIIJDAAD,,644.9527574189946,,
AIIJDAAI,,1048.6014948184552,,
AIIJDAAJ,,846.0515798265135,,
AIIJDADA,,923.0275011223497,,
AIIJDADD,,1084.438819253248,,
AIIJDADI,,894.5578439512212,,
AIIJDADJ,,470.92774011303527,,
AIIJDAIA,693.889632250643,869.5261680745461,,
AIIJDAID,-642.0844151353,1142.137885028372,,
AIIJDAII,1392.5579632291401,1311.1573165027216,,
AIIJDAIJ,,906.7483142336,,
AIIJDAJA,,1030.641515414857,,
AIIJDAJD,,995.4518255948177,,
AIIJDAJI,,1904.0771034122,,
AIIJDDAA,,941.4705753122731,,
AIIJDDAD,,841.4757428300925,,
AIIJDDAI,,1172.2066021533717,,
AIIJDDAJ,,1557.61614782285,,
AIIJDDDA,,1098.2592140822353,,
AIIJDDDD,,942.5033925746421,,
AIIJDDDI,,955.1393153996285,,
AIIJDDDJ,,1321.840284863604,,
AIIJDDIA,,2334.25801089395,,
AIIJDDID,,1078.2727253627577,,
AIIJDDJI,,679.164080772601,,
AIIJDIAA,,531.9094483656309,,
AIIJDIAD,,687.5001443623784,,
AIIJDIAI,,1350.0070607575262,,
AIIJDIAJ,,500.398955367302,,
AIIJDIDA,808.5683937086,532.0870893468391,,
AIIJDIDD,,678.2442978523313,,
AIIJDIDI,,1065.550522497097,,
AIIJDIDJ,,537.8794443980829,,
AIIJDIIA,,1336.4816976549064,,
AIIJDIID,,713.0464316989618,,
AIIJDIII,,1044.0118033774854,,
AIIJDIJA,-238.003942382312,847.5626890434218,,
AIIJDIJD,,1229.3816376388972,,
AIIJDIJJ,-12.9364905020753,,,
AIIJDJAA,,465.549250935845,,
AIIJDJAI,1263.8392523093198,,,
AIIJDJDA,,1212.1072014866,,
AIIJDJDD,1066.41813161193,664.740246579106,,
AIIJDJDI,,1414.888532798082,,
AIIJDJDJ,,817.492741190582,,
AIIJDJIA,389.695659326214,881.6407808588756,,
AIIJDJID,,1301.0032044016123,,
AIIJDJII,1131.448005796905,804.3276338783816,,
AIIJDJJA,,810.1510719295017,,
AIIJDJJD,,547.180028372589,,
AIIJDJJI,,1798.0122867383102,,
AIIJIAAA,,930.7141032682307,,
AIIJIAAD,1223.3009620653575,1307.0541843391593,,
AIIJIAAI,,1170.750684489453,,
AIIJIAAJ,,1228.7906501805742,,
AIIJIADA,164.383365593323,966.3941885806754,,
AIIJIADD,,1142.0830262161257,,
AIIJIADI,,1016.4784400687986,,
AIIJIADJ,,561.5710843824728,,
AIIJIAIA,,915.258126835896,,
AIIJIAID,,876.661041829102,,
AIIJIAII,,1144.5321336145405,,
AIIJIAIJ,1175.67305057524,970.5729188819033,,
AIIJIAJA,,780.3218428561557,,
AIIJIAJD,,1083.0158385845098,,
AIIJIAJI,1512.8660360817998,1043.878523296985,,
AIIJIAJJ,1188.78928813661,,,
AIIJIDAA,360.831541226001,1111.9835794544263,,
AIIJIDAD,754.644833915941,1206.7228738778892,,
AIIJIDAI,,1096.6614600244384,,
AIIJIDAJ,,1087.6295038455187,,
AIIJIDDA,604.063113817332,1160.1576214792085,,
AIIJIDDD,1234.8207873048,869.6901050612123,,
AIIJIDDI,,1167.3393895208376,,
AIIJIDDJ,,778.137413241758,,
AIIJIDIA,2366.92407326168,895.9272942742829,,
AIIJIDID,,1111.6501871560845,,
AIIJIDII,,996.0995831227725,,
AIIJIDIJ,,563.8188380144243,,
AIIJIDJA,,764.7726668119734,,
AIIJIDJD,,1133.5839179476875,,
AIIJIDJI,,574.870924838513,,
AIIJIDJJ,,1096.6731016905171,,
AIIJIIAA,1594.6087707960999,916.4098228824679,,
AIIJIIAD,,853.2727037665533,,
AIIJIIAI,1242.8156960034,860.7867697146459,,
AIIJIIAJ,,723.9218927213252,,
AIIJIIDA,,1047.8996625192462,,
AIIJIIDD,801.5496239071065,1206.8333552759366,,
AIIJIIDI,345.995017139833,1137.8148543151938,,
AIIJIIDJ,,1174.58778029906,,
AIIJIIIA,,912.2157063251838,,
AIIJIIID,,1053.4373007752843,,
AIIJIIII,,899.7137013880997,,
AIIJIIIJ,,819.6414724636778,,
AIIJIIJA,1519.4892820929,910.1563181866787,,
AIIJIIJD,,735.844089209841,,
AIIJIIJI,,988.4235393883023,,
AIIJIIJJ,,2127.246599700175,,
AIIJIJAA,,1263.9976224985387,,
AIIJIJAD,,742.7831259454565,,
AIIJIJAI,,1465.3723101589778,,
AIIJIJAJ,,1347.3180166535699,,
AIIJIJDA,,883.3560527708597,,
AIIJIJDD,,859.2825364423951,,
AIIJIJDI,,830.9826765148543,,
AIIJIJDJ,,597.5329704271587,,
AIIJIJIA,,1238.1084933022175,,
AIIJIJID,,1067.4818425224491,,
AIIJIJII,,584.987893654308,,
AIIJIJIJ,,1337.63252305432,,
AIIJIJJA,,950.9049574668652,,
AIIJIJJD,,1048.0058670796875,,
AIIJIJJI,,308.13038468029,,
AIIJJAAA,,688.7471671919789,,
AIIJJAAD,,783.7434882031096,,
AIIJJAAI,,1134.787704193773,,
AIIJJAAJ,,1304.415064203866,,
AIIJJADA,,871.7848921465675,,
AIIJJADD,,906.9900016723705,,
AIIJJADI,,80.56348184305301,,
AIIJJADJ,,983.5384449687366,,
AIIJJAIA,,1284.6824562915187,,
AIIJJAID,,1072.0327090366984,,
AIIJJAII,,785.1225613916273,,
AIIJJAIJ,,810.6099909138505,,
AIIJJAJD,,500.59767153833803,,
AIIJJAJI,,1279.9928165163176,,
AIIJJAJJ,,-24.135537517735894,,
AIIJJDAA,,761.6435345774992,,
AIIJJDAD,,997.7318834592645,,
AIIJJDAI,,1196.4741554031805,,
AIIJJDAJ,,592.8173248042871,,
AIIJJDDA,,951.6863559002642,,
AIIJJDDD,,864.9819301574006,,
AIIJJDDI,,806.0276832021391,,
AIIJJDDJ,,960.2252273414493,,
AIIJJDIA,,1092.7129622546236,,
AIIJJDID,,1501.5845591384825,,
AIIJJDII,,1242.2192447863422,,
AIIJJDIJ,,1108.7229260354886,,
AIIJJDJD,,34.338362925553795,,
AIIJJDJI,,297.220287527443,,
AIJAAAAA,,851.6844974740558,,
AIJAAAAD,,774.3723123815251,,
AIJAAAAI,,1105.2104631852173,,
AIJAAAAJ,,1020.8418892762458,,
AIJAAADA,,1055.1437920981825,,
AIJAAADD,,1086.1245616547271,,
AIJAAADI,,1104.5903707431319,,
AIJAAADJ,,1111.0314706878025,,
AIJAAAIA,,1317.3174932539582,,
AIJAAAID,,1058.5072140312004,,
AIJAAAII,,851.8546305700831,,
AIJAAAIJ,,922.7548489003898,,
AIJAAAJA,,1025.9599175970757,,
AIJAAAJD,,634.6113122756227,,
AIJAAAJI,,707.5935044536882,,
AIJAAAJJ,,501.13247059288904,,
AIJAADAA,1431.21000098637,1312.1661957984088,,
AIJAADAD,,871.2470268221772,,
AIJAADAI,,1305.8510635485904,,
AIJAADAJ,542.313743259613,352.7865830709566,,
AIJAADDA,,759.8695606345509,,
AIJAADDD,,1047.4963897004657,,
AIJAADDI,,1076.693789441288,,
AIJAADDJ,,1205.857845147616,,
AIJAADIA,,951.4776365843165,,
AIJAADID,625.148060476023,894.0584035197292,,
AIJAADII,867.6817623522729,1022.589821925248,,
AIJAADIJ,,719.6495701304843,,
AIJAADJA,,514.1152902418432,,
AIJAADJD,,671.5113875832368,,
AIJAADJI,,1150.2037894425505,,
AIJAADJJ,,1263.618959384338,,
AIJAAIAA,846.184903208674,774.7186439351134,,
AIJAAIAD,,1140.1913380627511,,
AIJAAIAI,,984.1196877951564,,
AIJAAIAJ,,1298.5144193639808,,
AIJAAIDA,,993.0623605615242,,
AIJAAIDD,,1118.2198911852847,,
AIJAAIDI,,1212.3161921239894,,
AIJAAIDJ,,884.2765388607563,,
AIJAAIIA,,1083.0556486072614,,
AIJAAIID,,760.5582495350997,,
AIJAAIII,,1160.2119163917555,,
AIJAAIIJ,,1318.384044307645,,
AIJAAIJA,,1016.7154224952502,,
AIJAAIJD,,567.5782181400556,,
AIJAAIJI,,1035.5337886883924,,
AIJAAIJJ,,947.232575284223,,
AIJAAJAA,,951.5413027748964,,
AIJAAJAD,,1178.9792990420588,,
AIJAAJAI,,1188.7367783248799,,
AIJAAJAJ,,1764.441295988885,,
AIJAAJDA,,493.0249323033071,,
AIJAAJDD,,1126.1264396847637,,
AIJAAJDI,,1918.4714034150268,,
AIJAAJDJ,,272.504317597072,,
AIJAAJID,,1139.346419913552,,
AIJAAJII,,1169.3866622454805,,
AIJAAJIJ,,1322.8107896868419,,
AIJADAAA,1160.13380214469,,,
AIJADAAI,2152.5132172200697,,,
AIJADADA,1521.66271273077,1511.6973209746,,
AIJADADD,2738.7041061657997,,,
AIJADADI,1652.12990570177,,,
AIJADAIA,1422.37229658806,1044.89010800291,,
AIJADAII,1850.3353383239985,,,
AIJADAJA,1515.0856036190198,,,
AIJADAJD,,44.2066256321945,,
AIJADDAA,231.1414403349539,,,
AIJADDAD,,615.2113407276223,,
AIJADDAI,1335.819783610261,1342.11760526736,,
AIJADDAJ,,1259.472595859,,
AIJADDDA,117.40010636529598,947.1040984569497,,
AIJADDDD,,-41.8651800626315,,
AIJADDDI,805.251971927744,2123.7749245587,,
AIJADDDJ,,228.489207986925,,
AIJADDIA,847.067791312686,139.859497272727,,
AIJADDID,,1424.8943870926696,,
AIJADDII,,1021.4405329905634,,
AIJADDIJ,1143.2844298865302,791.890371661922,,
AIJADIAA,873.1638567147038,1179.172251745265,,
AIJADIAD,2055.88870525389,858.5155891781114,,
AIJADIAI,1355.51950351135,1379.35591771985,,
AIJADIAJ,392.83129960329,,,
AIJADIDA,911.5651480603591,1112.8667134808,,
AIJADIDD,827.4375011792604,475.63341606802766,,
AIJADIDI,451.47992749056704,801.1903936894271,,
AIJADIIA,,693.3011698749208,,
AIJADIID,,817.3628195283603,,
AIJADIII,,1212.5268092255044,,
AIJADIIJ,,1259.5911965800399,,
AIJADIJA,2415.3463652881896,,,
AIJADJAI,1921.3098598026502,,,
AIJADJDA,614.158117535618,,,
AIJADJDD,2057.12982872944,,,
AIJADJII,,408.29257526292486,,
AIJADJIJ,,1360.63593055902,,
AIJADJJA,,-1060.2065951273,,
AIJADJJD,,451.645353619816,,
AIJAIAAA,1585.987306241555,1172.9214987894597,,
AIJAIAAD,,1580.35739239263,,
AIJAIAAI,,591.9546657088704,,
AIJAIAAJ,,1402.0960419215373,,
AIJAIADA,,643.8473563174344,,
AIJAIADD,,1314.8221744399375,,
AIJAIADI,,1127.403872678584,,
AIJAIADJ,,1306.0513624605137,,
AIJAIAIA,,989.2535209579789,,
AIJAIAID,550.304249547534,930.1782037600622,,
AIJAIAII,962.5155998971264,895.6910231569564,,
AIJAIAIJ,560.7073412017401,846.067950149793,,
AIJAIAJA,,1427.0504665364874,,
AIJAIAJD,,613.303269283845,,
AIJAIAJI,,877.6242110786604,,
AIJAIDAA,,-15.481913471963301,,
AIJAIDAD,155.353898546831,1316.6145585800987,,
AIJAIDAI,861.1447584675863,-271.67794710653,,
AIJAIDDA,695.530940484575,1519.8275681902614,,
AIJAIDDD,613.560858688774,1077.6315818433816,,
AIJAIDDI,876.1267999740114,951.0725746352322,,
AIJAIDDJ,-66.46013174611745,1371.8063342566365,,
AIJAIDIA,527.7109050257777,951.0714721861098,,
AIJAIDID,1138.09345639605,988.862189248952,,
AIJAIDII,756.7444495485221,870.8462112890078,,
AIJAIDIJ,,890.5295910111079,,
AIJAIDJD,,1550.97752020025,,
AIJAIDJI,1732.0219186029,2406.69813904081,,
AIJAIDJJ,,839.856311878112,,
AIJAIIAA,939.787460261652,901.4716745507934,,
AIJAIIAD,1021.6580754827761,818.4464492207139,,537.545491963838
AIJAIIAI,914.4978830853955,1155.801685180525,,
AIJAIIAJ,1356.38795453886,1637.93406539971,,
AIJAIIDA,1130.2141320614903,933.0755437020496,,
AIJAIIDD,387.80910300231017,1249.5391947637822,,
AIJAIIDI,934.9936484279136,809.692889288615,,
AIJAIIDJ,-50.6193703724971,700.3157332619459,,
