"Fecha_Pago";"ID";"Pago";"Gastos";"Intereses";"Fecha_Inicio";"Deuda"
"2020-09-20 05:05:34";27073734;168,48;-32,3;96,26;"2020-09-01";264,74
"2020-10-02 13:25:30";27104473;0;0;112,82;"2020-09-01";112,82
"2020-10-02 13:25:30";27099508;32;1,86;70,61;"2020-09-01";104,41
"2020-10-01 12:03:51";27156655;168,22;0,11;0;"2020-09-16";168,33
"2020-09-09 12:05:15";27055156;213,06;0,8;0;"2020-09-01";213,86
"2020-09-27 05:05:30";27073335;200;0;0;"2020-09-01";457,31
"2020-09-27 05:05:30";27073335;361,32;15,58;17,17;"2020-09-01";457,31
"2020-10-06 18:05:54";27124707;178,64;1,23;0;"2020-09-01";179,65
"2020-09-05 05:05:06";27038765;100;0;0;"2020-07-10";7,86
"2020-09-23 16:56:04";27147743;56,39;0;0;"2020-08-28";56,39
"2020-09-12 05:05:32";27034732;42;0;0;"2020-08-01";42
"2020-09-03 05:05:05";27037571;133,41;0;0;"2020-07-10";133,41
"2020-10-01 12:03:51";27137467;2,22;0;0;"2020-09-07";2,22
"2020-09-20 05:05:34";27072699;121,16;-34,16;49,68;"2020-09-05";170,84
"2020-09-24 11:05:27";27073947;65,91;-33,82;65,32;"2020-09-06";131,23
"2020-09-24 11:05:27";27070778;24;0,02;0;"2020-09-05";24
"2020-09-24 11:05:27";27070824;47,47;0,04;0;"2020-09-06";47,47
"2020-10-01 12:03:51";27137468;53,7;0;0;"2020-09-07";53,7
"2020-09-23 16:56:04";27073103;43,63;0,07;0;"2020-08-05";87,34
"2020-09-23 16:56:04";27073103;43,64;0;0;"2020-08-05";87,34
"2020-09-17 05:05:32";27137502;52,03;0,02;0;"2020-09-07";52,03
"2020-09-10 05:05:33";27070825;37,06;0,01;0;"2020-09-05";37,06
"2020-10-01 12:03:51";27031431;335,57;0;0;"2020-06-07";335,57
"2020-10-01 10:10:32";27071468;0;0;57,51;"2020-09-01";57,51
"2020-09-17 05:05:32";27071461;0,01;-35;0;"2020-09-05";0,01
"2020-09-24 11:05:27";27105096;91;-34,37;8,54;"2020-09-01";99,54
"2020-10-01 12:03:51";27073524;77,65;0,42;53,58;"2020-09-06";131,23
"2020-09-27 05:05:30";27137456;188,91;-32,72;26,48;"2020-09-07";215,39
"2020-09-12 05:05:32";27137469;72,36;0,1;18,67;"2020-09-07";91,03
"2020-10-01 12:03:51";27071675;840,03;4,74;0;"2020-09-01";844,77
"2020-10-01 12:03:51";27071676;942,47;5,32;0;"2020-09-01";947,79
"2020-10-01 12:03:51";27071677;842,03;4,75;0;"2020-09-01";846,78
"2020-10-01 12:03:51";27071678;591,91;29,63;31,09;"2020-09-01";652,63
"2020-09-24 11:05:27";27070840;0;0;123,47;"2020-09-01";123,47
"2020-09-06 05:05:04";27052011;62,47;0,01;0;"2020-09-01";62,47
"2020-09-17 05:05:32";27073732;23,61;0,03;0;"2020-09-01";23,64
"2020-09-12 05:05:32";27071248;180,27;0,8;48,5;"2020-09-01";228,77
"2020-09-12 05:05:32";27071871;59,97;0;0;"2020-09-01";59,97
"2020-09-18 10:32:14";27097231;93,09;0,94;6,91;"2020-09-01";100,94
"2020-09-23 16:56:04";27146064;52,03;0,01;0;"2020-09-15";52,03
"2020-09-04 05:05:04";27045117;56,66;0;0;"2020-08-30";56,66
"2020-09-24 11:05:27";27153638;57,5;0,01;0;"2020-09-20";57,5
"2020-09-24 11:05:27";27099137;52,03;0,05;0;"2020-09-04";52,03
"2020-09-24 11:05:27";27091960;39,91;0,38;15,52;"2020-09-01";55,43
"2020-09-23 05:05:32";27143989;463,24;0;0;"2020-09-12";463,24
"2020-09-14 17:47:18";27071256;267,97;1;25,36;"2020-09-01";293,33
"2020-09-12 05:05:32";27071257;3628,42;0;0;"2020-09-01";113,25
"2020-09-23 16:56:04";27146080;406,38;0;0;"2020-09-12";406,38
"2020-09-10 05:05:33";27095152;1,16;0;0;"2020-09-03";10,55
"2020-09-10 05:05:33";27095152;1,42;0;0;"2020-09-03";10,55
"2020-09-10 05:05:33";27095152;1,71;0;0;"2020-09-03";10,55
"2020-09-10 05:05:33";27095152;2,36;0;0;"2020-09-03";10,55
"2020-09-10 05:05:33";27095152;3,9;0;0;"2020-09-03";10,55
"2020-09-12 05:05:32";27073107;180,52;0,7;77,05;"2020-09-01";257,57
"2020-09-24 11:05:27";27071035;80,51;1,26;11,15;"2020-09-01";92,87
"2020-09-12 05:05:32";27072301;45,8;0;0;"2020-09-01";45,8
"2020-09-06 05:05:04";27052333;180,14;0,34;0;"2020-09-01";180,37
"2020-09-17 05:05:32";27139518;67,48;0;0;"2020-09-08";67,48
"2020-09-27 05:05:30";27123225;36,97;0;0;"2020-09-01";36,97
"2020-10-01 12:03:51";27073274;48,37;0,07;0;"2020-09-01";48,37
"2020-09-23 17:33:18";27073471;46,17;0;0;"2020-09-05";46,17
"2020-09-14 17:47:18";27073525;44,03;0,15;15,97;"2020-09-05";60,15
"2020-09-12 05:05:32";27073071;9,55;0;0;"2020-08-01";55,58
"2020-09-10 05:05:33";27073071;24,39;0,57;0;"2020-08-01";80,49
"2020-09-12 05:05:32";27073071;45,8;0,23;0;"2020-08-01";55,58
"2020-10-01 12:03:51";27158202;31,89;4,01;0,55;"2020-09-25";36,45
"2020-09-05 05:05:06";27044673;50;0;0;"2020-08-09";50
"2020-10-01 12:03:51";27140707;59,95;0,01;0;"2020-09-09";59,95
"2020-09-24 11:05:27";27140708;46,96;0,03;0;"2020-09-09";46,96
"2020-10-01 12:03:51";27140738;55,8;0;0;"2020-09-09";55,8
"2020-09-17 05:05:32";27071413;41,97;1,21;0;"2020-08-01";85,44
"2020-09-17 05:05:32";27071413;41,97;0,39;0;"2020-08-01";85,44
"2020-10-01 10:10:32";27144337;48,63;0;0;"2020-09-12";48,63
"2020-09-24 11:05:27";27152530;32,3;0;0;"2020-09-20";32,3
"2020-09-17 05:05:32";27141863;155,76;0,59;0;"2020-09-10";156,15
"2020-10-02 13:25:30";27162195;36,97;0,46;0;"2020-09-10";37,41
"2020-09-18 10:32:14";27092783;186,92;0;97,88;"2020-09-01";284,8
"2020-10-06 18:05:54";27071831;2,84;0;0;"2020-06-11";31,94
"2020-10-06 18:05:54";27071831;6,94;0;0;"2020-06-11";31,94
"2020-10-06 18:05:54";27071831;22,16;0;0;"2020-06-11";31,94
"2020-09-17 05:05:32";27141889;200;16,68;0;"2020-09-10";216,54
"2020-09-27 05:05:30";27147729;58,33;0,88;41,67;"2020-09-10";100,77
"2020-10-02 13:25:30";27141873;449,52;5,64;0;"2020-09-10";454,87
"2020-10-01 12:03:51";27071201;4,54;0,01;0;"2020-06-10";4,55
"2020-09-27 05:05:30";27071201;41,7;0,5;3,76;"2020-06-10";4,54
"2020-09-27 05:05:30";27071201;44,72;2,57;5,28;"2020-06-10";4,54
"2020-09-27 05:05:30";27071201;45,39;1,47;4,61;"2020-06-10";4,54
"2020-10-01 12:03:51";27146065;14,74;0,29;9,67;"2020-09-10";24,69
"2020-09-20 05:05:34";27141963;36,39;0,17;2,85;"2020-09-10";39,41
"2020-10-01 12:03:51";27141964;507,11;1,27;0;"2020-09-10";507,11
"2020-09-20 05:05:34";27141877;338,81;1,19;0;"2020-09-10";296,57
"2020-09-17 05:05:32";27141877;596,67;4,63;0;"2020-09-10";635,38
"2020-10-02 13:25:30";27141878;250;11,53;0;"2020-09-10";261,53
"2020-09-27 05:05:30";27141932;168,07;1,69;0;"2020-09-10";169,54
"2020-10-02 13:25:30";27141966;154,14;1,93;0;"2020-09-10";155,98
"2020-09-20 05:05:34";27073477;177,65;0;0;"2020-07-28";199,27
"2020-10-01 12:03:51";27072868;75,7;2,88;72,3;"2020-07-10";452,93
"2020-10-01 12:03:51";27072868;76,64;6,05;71,36;"2020-07-10";452,93
"2020-10-01 12:03:51";27072868;77,12;0;70,88;"2020-07-10";452,93
"2020-09-27 05:05:30";27141875;11,81;0;0;"2020-09-10";11,81
"2020-09-24 11:05:27";27141875;199,07;0,93;0;"2020-09-10";11,81
"2020-09-20 05:05:34";27141875;65,59;0;0;"2020-09-10";211,14
"2020-09-18 10:32:14";27141875;19,44;0,56;0;"2020-09-10";276,47
"2020-09-17 05:05:32";27140726;299,1;6,94;0;"2020-08-10";305,66
"2020-10-02 13:25:30";27141851;392,98;3,26;32,39;"2020-09-10";428,47
"2020-09-17 05:05:32";27071000;299,3;22,85;0;"2020-07-10";321,98
"2020-09-24 11:05:27";27022621;124,04;1,06;79,54;"2020-08-10";409,6
"2020-09-24 11:05:27";27022621;126,14;3,75;75,07;"2020-08-10";409,6
"2020-09-20 05:05:34";27141869;154,16;0,84;36,34;"2020-09-10";191,34
"2020-09-14 17:47:18";27072652;18,39;0,61;25,61;"2020-07-10";106,23
"2020-09-14 17:47:18";27072652;35,14;1,67;24,86;"2020-07-10";106,23
"2020-10-01 12:03:51";27071414;73,31;0,35;21,15;"2020-07-10";194,81
"2020-10-01 12:03:51";27071414;74,69;0;25,31;"2020-07-10";194,81
"2020-10-02 13:25:30";27140705;33,01;1,35;1,99;"2020-08-10";327,7
"2020-09-18 10:32:14";27141864;33,64;0,01;0;"2020-09-10";33,64
"2020-10-01 12:03:51";27141876;49,8;0,01;0;"2020-09-10";49,8
"2020-09-12 05:05:32";27073903;78,44;-33,25;2,62;"2020-07-10";164,16
"2020-09-12 05:05:32";27073903;79,1;-34,14;1,97;"2020-07-10";164,16
"2020-10-02 13:25:30";27141946;20;0,05;0;"2020-08-10";40,03
"2020-10-02 13:25:30";27141946;20;0,02;0;"2020-08-10";40,03
"2020-10-02 13:25:30";27162768;37,36;0;0;"2020-09-07";37,36
"2020-09-26 05:05:34";27141650;5,31;0;0;"2020-09-10";5,31
"2020-09-24 11:05:27";27141650;44,69;0,03;0;"2020-09-10";5,31
"2020-09-06 05:05:04";27032413;269,33;0;0;"2020-06-26";62,13
"2020-09-24 11:05:27";27071689;365,67;4,84;2,3;"2020-09-01";372,61
"2020-10-01 12:03:51";27144398;62,48;-35;0;"2020-09-14";62,48
"2020-10-02 13:25:30";27158135;17,61;0,11;15,77;"2020-09-25";33,38
"2020-09-26 05:05:34";27073317;62,47;-35;0;"2020-09-01";62,47
"2020-09-12 05:05:32";27072090;400;0;0;"2020-06-23";262,16
"2020-10-01 12:03:51";27158274;246,95;0,47;4,28;"2020-09-25";251,7
"2020-09-27 05:05:30";27147737;99,81;1,93;68,19;"2020-09-05";169,75
"2020-10-02 13:25:30";27161876;30,42;0;0;"2020-09-27";30,42
"2020-10-01 12:03:51";27156535;29,88;0;0;"2020-09-21";29,88
"2020-10-01 12:03:51";27091749;561,29;-32,62;135,39;"2020-09-01";696,68
"2020-10-01 10:10:32";27145977;166,27;0;0;"2020-09-15";166,27
"2020-09-18 10:32:14";27141975;184,69;0;0;"2020-09-04";185,83
"2020-09-18 10:32:14";27140737;3,64;0;0;"2020-07-18";8,52
"2020-10-02 13:25:30";27162365;34,92;0,06;15,17;"2020-09-27";50,09
"2020-10-01 10:10:32";27093847;24,38;0;14,58;"2020-09-01";38,96
"2020-10-01 10:10:32";27090726;24,38;0;14,58;"2020-09-01";38,96
"2020-10-01 10:10:32";27090727;24,86;0;14,86;"2020-09-01";39,72
"2020-10-01 10:10:32";27090728;24,86;0;14,86;"2020-09-01";39,72
"2020-10-01 10:10:32";27090729;25,81;0;15,43;"2020-09-01";41,24
"2020-10-01 10:10:32";27090730;26,1;0;15,6;"2020-09-01";41,7
"2020-10-01 10:10:32";27108533;26;0;15,54;"2020-09-01";41,54
"2020-09-09 12:05:15";27037419;85;0;0;"2020-06-12";0,22
"2020-10-02 13:25:30";27071451;40,64;0;0;"2020-08-14";40,64
"2020-09-04 05:05:04";27037075;116,88;0;0;"2020-06-12";116,88
"2020-10-02 13:25:30";27144096;25,12;1,93;77,94;"2020-08-11";87,82
"2020-10-01 12:03:51";27144096;0,01;-35;0;"2020-08-11";87,82
"2020-10-01 12:03:51";27144043;151,11;-33,43;13,03;"2020-09-11";164,14
"2020-09-27 05:05:30";27144044;43,72;-34,52;16,97;"2020-09-11";60,69
"2020-10-01 12:03:51";27144045;57,93;-34,23;22,48;"2020-09-11";80,41
"2020-10-01 12:03:51";27055179;72,44;0;0;"2020-08-12";72,44
"2020-10-01 12:03:51";27071671;443,55;1,79;0;"2020-09-01";445,34
"2020-09-27 05:05:30";27071246;133,33;-34,85;0;"2020-09-04";133,33
"2020-10-01 10:10:32";27158025;0,01;-35;0;"2020-08-01";80,72
"2020-10-01 10:10:32";27158025;60,89;-34,16;19,82;"2020-08-01";80,72
"2020-09-20 05:05:34";27053047;61,63;0;0;"2020-09-01";61,63
"2020-09-27 05:05:30";27073938;82,47;-35;0;"2020-09-01";82,47
"2020-09-24 11:05:27";27038136;213,03;24,17;74,16;"2020-08-25";311,21
"2020-09-27 05:05:30";27073939;125,07;3,19;78,57;"2020-09-01";206,58
"2020-09-27 05:05:30";27099509;31,74;0,61;13,78;"2020-09-01";45,52
"2020-09-23 16:56:04";27139474;99,56;0;0;"2020-09-08";387,16
"2020-09-23 16:56:04";27139474;245,4;0;0;"2020-09-08";387,16
"2020-09-23 16:56:04";27139474;42,2;0;0;"2020-09-08";387,16
"2020-09-20 05:05:34";27139474;44,5;0;0;"2020-09-08";387,16
"2020-09-18 10:32:14";27139474;46,5;0;0;"2020-09-08";431,66
"2020-09-17 13:11:21";27139474;34,5;0;0;"2020-09-08";478,16
"2020-09-23 17:33:18";27147764;165,04;0,6;17,06;"2020-09-17";182,1
"2020-09-27 05:05:30";27099931;1,71;0;0;"2020-09-01";49,75
"2020-09-27 05:05:30";27099931;1,71;0;0;"2020-09-01";49,75
"2020-09-27 05:05:30";27099931;1,71;0;0;"2020-09-01";49,75
"2020-09-27 05:05:30";27099931;1,71;0;0;"2020-09-01";49,75
"2020-09-27 05:05:30";27099931;1,71;0;0;"2020-09-01";49,75
"2020-09-27 05:05:30";27099931;1,71;0;0;"2020-09-01";49,75
"2020-09-27 05:05:30";27099931;4,9;0;0;"2020-09-01";49,75
"2020-09-27 05:05:30";27099931;37,47;0,59;0;"2020-09-01";49,75
"2020-09-06 05:05:04";27044614;159,37;0;0;"2020-06-12";1293,64
"2020-09-05 05:05:06";27044614;1;0;0;"2020-06-12";1453,01
"2020-09-24 11:05:27";27153582;158,14;0;0;"2020-09-03";158,14
"2020-10-02 13:25:30";27072495;56,79;0;0;"2020-09-02";56,79
"2020-09-17 13:11:21";27072495;46,75;0;0;"2020-09-02";27,97
"2020-09-14 17:47:18";27072495;182,48;0;0;"2020-09-02";46,75
"2020-09-17 05:05:32";27141913;2974,95;0;0;"2020-08-22";1474,95
"2020-09-23 05:05:32";27144459;10,17;0;0;"2020-09-13";10,17
"2020-09-23 16:56:04";27036708;130,24;0;0;"2020-07-12";130,24
"2020-09-24 11:05:27";27146063;318,09;0;0;"2020-09-14";318,09
"2020-10-02 13:25:30";27091151;55,08;0,55;0,5;"2020-09-01";55,58
"2020-10-02 13:25:30";27071889;8546,8;513,61;43,21;"2020-06-15";9103,62
"2020-09-17 13:11:21";27144081;52,02;0;0;"2020-09-12";52,02
"2020-09-17 05:05:32";27144046;52,46;0;0;"2020-09-14";52,46
"2020-09-17 05:05:32";27144080;50,67;0;0;"2020-09-14";50,67
"2020-09-18 10:32:14";27144103;80,48;0,01;0;"2020-09-14";80,48
"2020-09-27 05:05:30";27073533;55,29;0,03;0;"2020-08-14";110,68
"2020-09-27 05:05:30";27073533;55,3;0,13;0;"2020-08-14";110,68
"2020-09-17 05:05:32";27144458;40,3;0;0;"2020-09-14";40,3
"2020-09-23 16:56:04";27044894;111,38;0;0;"2020-06-12";111,38
"2020-09-03 05:05:05";27037410;41,14;0;0;"2020-06-14";56,98
"2020-09-17 13:11:21";27071253;14,06;0;0;"2020-07-31";14,06
"2020-09-24 11:05:27";27144082;0;0,62;66,66;"2020-09-13";43,03
"2020-09-26 05:05:34";27144082;0;0,04;43,03;"2020-09-13";43,03
"2020-09-17 13:11:21";27144083;64,81;0,12;0;"2020-09-14";64,81
"2020-09-23 16:56:04";27144102;34,16;0,08;2,92;"2020-09-14";37,08
"2020-10-01 12:03:51";27093208;429,3;-17,16;203,78;"2020-09-01";633,08
"2020-09-23 16:56:04";27073943;4,4;0;0;"2020-08-15";20,01
"2020-09-23 16:56:04";27073943;6,51;0;0;"2020-08-15";20,01
"2020-09-23 16:56:04";27073943;9,1;0;0;"2020-08-15";20,01
"2020-09-23 17:33:18";27147581;33,63;0;0;"2020-09-17";33,63
"2020-09-24 11:05:27";27030560;35,95;0,08;35,63;"2020-09-20";71,58
"2020-09-24 11:05:27";27032321;33,3;0,01;0;"2020-09-19";33,3
"2020-09-17 05:05:32";27090935;89275,08;0;0;"2011-02-01";112533,81
"2020-09-24 11:05:27";27073736;44,15;0,44;15,2;"2020-09-01";59,35
"2020-09-24 11:05:27";27073316;202,92;13,49;6,84;"2020-09-01";223,11
"2020-10-02 13:25:30";27091343;16,22;16,22;0;"2018-02-01";12738,17
"2020-10-02 13:25:30";27091343;21,82;21,82;0;"2018-02-01";12738,17
"2020-10-02 13:25:30";27091343;23,78;23,78;0;"2018-02-01";12738,17
"2020-10-02 13:25:30";27091343;180;180;0;"2018-02-01";12738,17
"2020-10-02 13:25:30";27091343;225,59;225,59;0;"2018-02-01";12738,17
"2020-10-02 13:25:30";27091343;360,35;360,35;0;"2018-02-01";12738,17
"2020-10-01 12:03:51";27071874;180,98;0,69;0;"2020-09-01";181,67
"2020-10-01 12:03:51";27052309;155,83;9,25;36,17;"2020-09-01";201,13
"2020-10-02 13:25:30";27146081;96,96;1,96;3,04;"2020-08-15";183,4
"2020-10-02 13:25:30";27146081;97,13;0,19;2,87;"2020-08-15";183,4
"2020-09-18 10:32:14";27110435;13,81;0,45;35,02;"2020-08-01";6,19
"2020-09-18 10:32:14";27110435;20;1,34;35,32;"2020-08-01";6,19
"2020-09-24 11:05:27";27153457;94,59;1,32;1,3;"2020-09-01";97,15
"2020-10-01 12:03:51";27120753;53,72;0;0;"2020-09-01";53,72
"2020-10-01 12:03:51";27071040;55,8;0;0;"2020-09-01";55,8
"2020-09-05 05:05:06";27052675;55,8;0;0;"2020-09-01";55,8
"2020-09-05 05:05:06";27052806;48,63;0,09;0;"2020-09-01";48,63
"2020-09-24 11:05:27";27071450;234,55;-31,4;70,36;"2020-09-01";304,91
"2020-09-24 11:05:27";27072498;52,47;0,06;0;"2020-09-01";52,47
"2020-09-24 11:05:27";27141859;42,71;0,19;8,77;"2020-09-10";51,48
"2020-09-17 13:11:21";27071663;54;-34,94;0;"2020-09-01";54
"2020-09-14 17:47:18";27071663;77,89;0,4;6,67;"2020-09-01";54
"2020-10-01 12:03:51";27141914;29,73;0,25;60,94;"2020-09-10";90,67
"2020-09-24 11:05:27";27071258;290;17,23;0;"2020-09-01";307,04
"2020-09-17 05:05:32";27072281;270,04;4,17;4,59;"2020-09-01";278,8
"2020-10-01 12:03:51";27158184;271,47;43,05;0,32;"2020-09-25";314,84
"2020-09-27 05:05:30";27034900;40,8;0;0;"2020-09-23";40,8
"2020-09-24 11:05:27";27030964;43,8;0,01;0;"2020-09-19";43,8
"2020-09-24 11:05:27";27153456;55,8;0;0;"2020-09-21";55,8
"2020-10-01 12:03:51";27093848;0;0;24,25;"2020-09-03";24,25
"2020-09-24 11:05:27";27092790;57,63;7,99;0;"2020-02-01";11828,49
"2020-09-24 11:05:27";27092790;9902,15;1867,69;0;"2020-02-01";11828,49
"2020-09-14 17:47:18";27072088;47,26;-34,7;0;"2020-09-01";47,26
"2020-09-23 16:56:04";27146085;111,37;23,16;41,13;"2020-09-15";175,44
"2020-09-23 16:56:04";27146086;391,96;1,47;0;"2020-09-15";392,94
"2020-09-20 05:05:34";27146103;217,52;0,27;0;"2020-09-15";217,79
"2020-09-18 10:32:14";27146087;171,5;0,15;0;"2020-09-15";171,5
"2020-09-18 10:32:14";27146059;118,31;0,25;77,94;"2020-09-15";196,25
"2020-10-02 13:25:30";27162314;106,89;1,14;42,26;"2020-09-15";150,22
"2020-10-01 10:10:32";27158199;0;0,15;53,04;"2020-09-24";53,04
"2020-09-12 05:05:32";27093200;192,42;67,2;0;"2020-07-01";2354,01
"2020-09-12 05:05:32";27093200;129,88;3,17;0;"2020-07-01";2354,01
"2020-09-12 05:05:32";27108329;200;9,2;0;"2020-09-01";209,2
"2020-09-27 05:05:30";27091957;40,03;1,71;16,92;"2020-07-01";174,05
"2020-09-27 05:05:30";27091957;40,39;1,09;16,56;"2020-07-01";174,05
"2020-09-27 05:05:30";27091957;40,76;0,46;16,19;"2020-07-01";174,05
"2020-10-01 10:10:32";27073318;126,81;-33,19;94,9;"2020-09-01";221,71
"2020-10-01 10:10:32";27158088;46,73;0;0;"2020-09-25";46,73
"2020-09-24 11:05:27";27072289;43,72;0,05;0;"2020-09-01";43,72
"2020-09-18 10:32:14";27071237;5,75;1,58;26,44;"2020-07-15";133,92
"2020-09-18 10:32:14";27071237;11,15;0,08;0;"2020-07-15";133,92
"2020-10-01 12:03:51";27158201;143,61;0,21;0;"2020-09-25";143,82
"2020-09-17 05:05:32";27144004;52,94;0,01;0;"2020-09-13";52,94
"2020-09-24 11:05:27";27137497;51,73;0;0;"2020-09-07";51,73
"2020-09-17 05:05:32";27072504;173,03;1,62;25,34;"2020-09-01";199,99
"2020-09-12 05:05:32";27073110;651,57;3,68;0;"2020-09-01";654,84
"2020-09-17 05:05:32";27092163;15,62;0,12;4,38;"2020-09-01";20,12
"2020-09-04 05:05:04";27038314;32,81;0;0;"2020-06-16";32,81
"2020-09-23 16:56:04";27147763;46,85;0,12;0;"2020-09-16";182,07
"2020-09-17 05:05:32";27091155;0;0;8,74;"2020-07-01";26,22
"2020-09-17 05:05:32";27091155;0;0;8,74;"2020-07-01";26,22
"2020-09-17 05:05:32";27091155;0;0;8,74;"2020-07-01";26,22
"2020-09-20 05:05:34";27072046;321,83;1,36;0;"2020-09-01";323,06
"2020-09-17 13:11:21";27139527;107,95;0;0;"2020-06-18";107,95
"2020-09-11 05:05:31";27073062;111,41;0;0;"2020-06-17";111,41
"2020-09-20 05:05:34";27140727;0;1,13;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;6,49;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;8,71;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;9,2;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;9,99;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;10,71;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;10,99;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;17,2;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;20,5;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;24,52;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;24,89;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;26,95;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;28,72;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;28,88;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;29,86;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;33,65;0;0;"2020-09-09";341,16
"2020-09-20 05:05:34";27140727;49;0;0;"2020-09-09";341,16
"2020-09-23 16:56:04";27147761;0;0,18;0;"2020-09-16";636,04
"2020-09-23 16:56:04";27147761;23,9;0;0;"2020-09-16";636,04
"2020-09-23 16:56:04";27147761;35,6;0;0;"2020-09-16";636,04
"2020-09-23 16:56:04";27147761;49;0;0;"2020-09-16";636,04
"2020-09-23 16:56:04";27147761;57;0;0;"2020-09-16";636,04
"2020-09-23 16:56:04";27147761;84,99;0;0;"2020-09-16";636,04
"2020-09-23 16:56:04";27147761;93,65;0;0;"2020-09-16";636,04
"2020-09-23 16:56:04";27147761;139;0;0;"2020-09-16";636,04
"2020-09-23 16:56:04";27147761;152,8;0;0;"2020-09-16";636,04
"2020-10-01 12:03:51";27147734;55,55;-34,35;39,89;"2020-09-17";95,44
"2020-09-27 05:05:30";27147745;50,82;0,02;0;"2020-09-17";50,82
"2020-09-23 16:56:04";27147748;50,67;0;0;"2020-09-17";50,67
"2020-10-01 12:03:51";27093416;260,54;0,22;70,62;"2020-09-01";331,16
"2020-10-01 12:03:51";27120362;49,8;0,02;0;"2020-09-01";49,8
"2020-10-01 12:03:51";27053419;76,83;0,94;73,17;"2020-09-01";150,85
"2020-10-01 12:03:51";27073910;25,96;-34,84;0;"2020-09-02";25,96
"2020-10-01 12:03:51";27092586;207,88;-18,03;0;"2020-09-01";333,56
"2020-10-01 12:03:51";27092586;63,85;0,13;61,83;"2020-09-01";333,56
"2020-09-27 05:05:30";27092371;31,14;-34,47;0;"2019-09-01";569,5
"2020-09-24 11:05:27";27153592;33,57;0,1;0;"2020-09-19";33,57
"2020-09-06 05:05:04";27052719;173,65;0,21;11,77;"2020-09-01";185,42
"2020-09-24 11:05:27";27153526;0,01;-35;0;"2020-09-21";273,11
"2020-09-24 11:05:27";27153526;57,5;4,24;33,52;"2020-09-21";273,11
"2020-09-24 11:05:27";27153526;58,47;-32,3;32,57;"2020-09-21";273,11
"2020-09-24 11:05:27";27153526;59,44;-33,85;31,6;"2020-09-21";273,11
"2020-10-01 12:03:51";27153527;40,98;-34,98;0;"2020-09-21";40,98
"2020-10-01 10:10:32";27153527;23,93;0,07;0;"2020-09-21";40,98
"2020-09-27 05:05:30";27153527;13,05;1,64;43,42;"2020-09-21";64,91
"2020-09-27 05:05:30";27153527;46,71;-34,95;0;"2020-09-21";40,98
"2020-09-27 05:05:30";27153527;76,69;-31,25;44,69;"2020-09-21";40,98
"2020-09-24 11:05:27";27153527;28,73;5,73;45,94;"2020-09-21";289,47
"2020-10-01 10:10:32";27152156;81,98;-34,96;0;"2020-09-18";81,98
"2020-09-12 05:05:32";27070139;206,12;0,26;0;"2020-09-01";206,12
"2020-09-24 11:05:27";27071453;53,72;0,06;0;"2020-09-01";53,72
"2020-09-24 11:05:27";27121169;45,8;0,05;0;"2020-09-01";45,8
"2020-10-02 13:25:30";27093211;529,66;-7,93;225,32;"2020-09-01";754,98
"2020-09-24 11:05:27";27153608;34;0,01;0;"2020-09-19";34
"2020-10-01 12:03:51";27093637;206,21;0;34,76;"2020-09-01";240,97
"2020-10-01 12:03:51";27071883;39,4;0;0;"2020-06-22";92,77
"2020-10-01 12:03:51";27071883;53,37;0;0;"2020-06-22";92,77
"2020-09-03 05:05:05";27037789;30,75;0;0;"2020-06-20";30,75
"2020-10-01 12:03:51";27144137;50,08;0;0;"2020-08-12";50,54
"2020-09-23 16:56:04";27144137;50,08;0;0;"2020-08-12";50,54
"2020-09-24 11:05:27";27071455;992,38;0;0;"2020-07-12";992,38
"2020-09-27 05:05:30";27073280;0;1,5;151,32;"2020-09-01";151,32
"2020-09-04 05:05:04";27038158;69,4;0;0;"2020-06-19";69,4
"2020-09-24 11:05:27";27153445;191,71;0,19;154,26;"2020-09-21";345,97
"2020-09-24 11:05:27";27152741;62,01;0,04;1,03;"2020-09-21";63,04
"2020-09-24 11:05:27";27152742;80,17;0,06;31,12;"2020-09-21";111,29
"2020-09-24 11:05:27";27153574;132,23;0,15;0;"2020-09-20";132,23
"2020-09-27 05:05:30";27153576;247,62;0,56;0;"2020-09-21";247,62
"2020-10-02 13:25:30";27153571;109,31;0;42,42;"2020-09-21";151,73
"2020-09-24 11:05:27";27153446;49,14;0;0;"2020-09-21";49,14
"2020-09-24 11:05:27";27153448;42;0;0;"2020-09-21";42
"2020-09-18 10:32:14";27073281;0;0,03;7,03;"2020-08-01";94,31
